ID,sku,name,price
409,5S03,For iPhone 5S Power Flex Cable Original,8
408,5S02,For iPhone 5S/SE LCD Display Original New White,130
407,5S01,For iPhone 5S/SE LCD Display Original New Black,125
406,5G83,For iPhone 5 LCD Display OEM (TM) White With Small Parts,69.9
405,5G82,For iPhone 5 LCD Display OEM (TM) Black With Small Parts,65.2
404,HT135,For HTC One M7 LCD Complete White,120
403,5G78,For iPhone 5 LCD Display Original Assembly Black,115
402,5G77,For iPhone 5 LCD Display Original Assembly White,115
401,HT68,For HTC One M7 LCD Complete Black,120
400,5G69,For iPhone 5 Backlight Ic Chip,11
399,5G32 ,For iPhone 5 Home Button Holder,0.5
398,5G31,For iPhone 5 Motherboard Flex Cable,1
397,5G027,For iPhone 5 LCD Display OEM White,53
396,5G026,For iPhone 5 LCD Display OEM Black,90
395,5G22,For iPhone 5 Button Kit Power Mute Volume Black & White,5
394, 5G16,For iPhone 5 Screw kit White,0.6
393,5G13,For iPhone 5 Earpiece,0.1
392,5G10,For iPhone 5 SIM Card Reader,1
391,5G09,For iPhone 5 Home Button white,1
390,5G08,For iPhone 5 Home Button Black,1
389,5G-007,For iPhone 5 Power Flex Cable Original,7
388,5G04,For iPhone 5 Back Camera,18
387,5G-002,For iPhone 5 Battery Original New,19
386,5C52,For iPhone 5C LCD Display Original Assembly Black,100
385,5C51,For iPhone 5C LCD Display OEM (LT) Black,57
384,5C19,For iPhone 5C Sensor Flex w. Camera,5.5
383,5C17,For iPhone 5C LCD Black OEM Original,120
382,5C10,For iPhone 5C Earpiece,0.8
381,5C09,For iPhone 5C Power Volume Button Flex,11
380,5C08,For iPhone 5C Back Camera,8
379,5C07,For iPhone 5C Front Camera,7
378,5C06,For iPhone 5C Antenna Flex Cable,1
377,5C05,For iPhone 5C Homebutton Flex,1
376,5C02,For iPhone 5C Charge & Audio Flex,200
375,4S47,For iPhone 4S LCD White OEM,55
374,sm241,For Samsung Galaxy Core Plus G3500 Touch Black,15
373,4S46,For iPhone 4S LCD Black OEM,55
372,sm242,For Samsung Galaxy Core Plus G3500 LCD,60
371,sm244,For Samsung Galaxy Trend Plus S7580 Touch Black,15
370,sm245,For Samsung Galaxy Trend Plus S7580 Touch White,15
369,4S34,For iPhone 4S Home Button Complete Black,1.8
368,sm306,For Samsung Galaxy SM-G900 S5 Back Camera,6
367,4S33,For iPhone 4S Home Button Complete White,1.8
366,sm308,For Samsung Galaxy SM-G900 S5 Battery-3.7V 2800mAh,33
365,sm309,For Samsung Galaxy S5 G900 Battery Cover Black,4
364,sm310,For Samsung Galaxy SM-G900 S5 Battery Cover White,4
363,4S18,For iPhone 4S Antenna Wifi,2
362,sm313,For Samsung Galaxy S5 Sim Reader,2
361,4S17,For iPhone 4S Sensor Flex,5
360,4S16,For iPhone 4S Vibrator,1
359,4S13,For iPhone 4S Home Button Holder,0.1
358,4S12,For iPhone 4S Home Button white,1.5
357,sm392,For Samsung Galaxy Alpha G850 Charge Flex,8
356,4S11,For iPhone 4S Home Button Black,1.5
355,4S09,For iPhone 4S Front Camera,2
354,4G56,For iPhone 4 LCD Black OEM,55
353,sm410,For Samsung Galaxy SM-G900 S5 Charge Flex,19
352,sm424,For Samsung Galaxy S2 i9100 Touch Black,4
351,4G39,For iPhone 4/4S Mesh Set,1
350,sm425,For Samsung Galaxy S5 G900 Battery Cover Gold,4
349,sm426,For Samsung Galaxy SM-G900 S5 Battery Cover Blue,4
348,sm430,For Samsung Galaxy S4 Mini i9195 Earpiece,4
347,4G14,For iPhone 4 Home Button White,1
346,sm532,For Samsung S5 G900 charger Door Black,1
345,sm533,For Samsung S5 G900 charger Door White,1
344,4G12,For iPhone 4 Home Button Black,1
343,4G09,For iPhone 4 Front Camera,2
342,sm564,For Samsung Galaxy S6 Battery,39
341,sm569,For Samsung Note Edge N915 Charge Flex,22
340,4G07,For iPhone 4 Sensor Flex,5
339,4G03,For iPhone 4 Vibrator,1
338,sama510f16,For Samsung SM-A510F A5 (2016) microfone flex cable,5.5
337,sama510f15,For Samsung A5/A3 (2016) Camera Lens Kit,1
336,sama510f09,For Samsung SM-A510F A5 (2016) antenna wifi,4
335,sama510f08,For Samsung SM-A510F A5 (2016) Front Camera,10
334,sama510f07,For Samsung SM-A510F A5 (2016) Back Camera,25
333,sama510f06,For Samsung SM-A510F A5 (2016) speaker,8
332,sama510f05,For Samsung SM-A510F A5 (2016) power flex,8
331,sama510f03,For Samsung SM-A510F A5 (2016) volume flex,8
330,sama510f02,For Samsung SM-A510F A5 (2016) earpiece,11
329,gh96-09789e,For Samsung SM-G930F S7 home button flex pink/gold,
328,gh43-04257a,For Samsung SM-G800F S5 Mini battery EB-BG800BBE (original),22
327,7g59,For iPhone 7 SIM Card Tray gold,1.3
326,7g58,For iPhone 7 SIM Card Tray silver,1.5
325,7g57,For iPhone 7 SIM Card Tray black,1.5
324,7g37,For iPhone 7 SIM Card Tray jet black,1.3
323,7g36,For iPhone 7 SIM Card Tray red,2
322,7g35,For iPhone 7 SIM Card Tray rose gold,1.5
321,6sp029,For iPhone 6S Plus Charge Flex Grey,22
320,6s92,For iPhone 6S Screw kit silver,1.5
319,op026,For OnePlus 3 Charger Flex,60
318,op025,For OnePlus 3 Loud Speaker,10
317,op024,For OnePlus 3 Ear Speaker,1
316,op023,For OnePlus 3 Vibrating Motor,13
315,op020,For OnePlus 3 Sim Card Tray Black,12
314,op019,For OnePlus 3 Facing Camera,20
313,op018,For OnePlus 3 Earphone Jack Flex,18
312,6p69,For iPhone 6 Plus LCD Display Original Black,300
311,6p61,For iPhone 6 Plus LCD Display Original White,285
310,op017,For OnePlus 3 Power Flex,10
309,op016,For OnePlus 3 motherboard Flex Cable (A3003),10
308,op015,For OnePlus3 motherboard Flex Cable (A3000),10
307,OP014,For OnePlus X Charger Port Flex,10
306,op012,For OnePlus X Power Button and Volume Button Flex,6
305,OP010,For OnePlus X Battery,30
304,HUAM901,For Huawei Mate 9/Mate 9 pro Battery,30
303,GH43-03701B,For Samsung S7560/S7560M/S7580/S7582 Battery EB425161LU 1500mAh,18
302,samg950f14,For Samsung SM-G950F S8 Back Cover Blue,30
301,samg950f12,For Samsung SM-G950F S8 Back Cover Silver,30
300,BA127,For Samsung Galaxy Note 3 N9005 Battery OEM,
299,samg950f11,For Samsung SM-G950F S8 Back Cover Black,18
298,BA14,For Samsung S5830 Ace GIO Battery Copy,
297,BA02,For Samsung Galaxy i9100 S2 Battery Copy,38
296,sama510f13,For Samsung A5 2016 Back Cover Black,25
295,4.89706E+12,Battery for Samsung I9300/I9305 S3,20
294,sama510f12,For Samsung A5 2016 Back Cover White,25
293,sama510f11,For Samsung A52016 Back Cover Gold,6
292,4.89706E+12,For Samsung SM-G850F S5 mini battery,22
291,4.89706E+12,Battery for Samsung N910F Note 4,25
290,SAMG955F07,For Samsung SM-G955F S8 Plus Sim Card Holder Silver,5
289,sonxp03,For Sony X Performance LCD complete lime,200
288,SAMG955F02,For Samsung SM-G955F Galaxy S8 Plus LCD Display Original New,33
287,SAMG950F02,For Samsung Galaxy SM-G950F S8 LCD Display Original New Black,1180
286,SAMG950F08,For Samsung SM-G950F S8 Sim Card Holder Violet,4
285,SAMG950F07,For Samsung SM-G950F S8 Sim Card Holder Silver,5
284,SAMG950F06,For Samsung SM-G950F S8 Sim Card Holder Black,4
283,samg930f35,For Samsung S7 LCD Change Glass Silver,720
282,SAMG955F08,For Samsung SM-G955F S8 Plus Sim Card Holder Violet,5
281,SAMG955F06,For Samsung SM-G955F S8 Plus Sim Card Holder Black,4
280,7P66,For iPhone 7 Plus LCD Display OEM (AUO) White,146
279,7P65,For iPhone 7 Plus LCD Display OEM (AUO) Black,145
278,7G32,For iPhone 7 LCD Display OEM (AUO) Black,140
277,7G31,For iPhone 7 LCD Display OEM (AUO) White,145
276,sm723,For Samsung SM-N920F Note 5 Chaeger Flex,27
275,6g92,For iPhone 6 Home Button Flex Connection Flex,6
274,SONZ5C028,For Sony Xperia Z5 Compact Microphone Flex,6
273,SAMG955F29,For Samsung SM-G955F S8 Plus Home Button Violet,85
272,SAMG955F27,For Samsung SM-G955F S8 Plus Home Button Black,85
271,SAMG955F24,For Samsung SM-G955F S8 Plus Audio Flex-Ear Jack,2.5
270,SAMG955F21,For Samsung SM-G955F S8 Plus Vibrator,3
269,SAMG955F15,For Samsung SM-G955F S8 Plus Charge Flex,29
268,SAMG955F09,For Samsung SM-G955F S8 Plus Front Camera,29
267,SAMG950F28,For Samsung SM-G950F S8 Home Button Violet,23
266,SAMG950F27,For Samsung SM-G950F S8 Home Button Silver,85
265,SAMG950F26,For Samsung SM-G950F S8 Home Button Black,85
264,6S89,For iPhone 6S LCD Assembly White LT,145
263,SAMG950F25,For Samsung SM-G950F S8 Back Camera,95
262,SAMG950F23,For Samsung SM-G950F S8 Audio Flex-Ear Jack,2.5
261,6S88,For iPhone 6S LCD Assembly Black LT,145
260,SAMG950F22,For Samsung SM-G950F S8 Sensor Flex Cable,15
259,SAMG950F20,For Samsung SM-G950F S8 Vibrator,3
258,6S42,For iPhone 6S LCD Display White With Small Parts ,186
257,6S41,For iPhone 6S LCD Display Black With Small Parts,161.8
256,5C53,For iPhone 5C LCD Assembly Black shenchao,58
255,IPAP53,For iPad Pro 9.7 LCD Display Original New White,620
254,IPAP52,For iPad Pro 9.7 LCD Display Original New Black,680
253,HUAY6P01,For Huawei Y6 LCD/Touch Black,90
252,HUAP910,For Huawei P9/Honor8 Battery,22
251,HUAP909,For Huawei P9 battery original,20
250,HUAM803,For HuaWei Mate 8 LCD Original Gold,
249,HUAM802,For HuaWei Mate 8 LCD Original White,
248,HUAM801,For HuaWei Mate 8 LCD Original Black,
247,SAMG950F17,For Samsung SM-G950F S8 Ear Speaker,3
246,SAMG950F16,For Samsung Galaxy SM-G950F S8 Camera Lens black,2
245,SAMG950F15,For Samsung Galaxy SM-G950F S8 Charge Flex,20
244,SAMG950F09,For Samsung SM-G950F S8 Front Camera,15
243,SAMG955F31,For Samsung SM-G955F S8 Plus Camera Lens Violet,2
242,SAMG955F30,For Samsung SM-G955F S8 Plus Camera Lens Sliver,5
241,CA90,Spinner Overwatch dart gold,10
240,CA89,Spinner Overwatch dart silver,10.5
239,CA88,Spinner dart gold,13
238,CA86,Spinner Triangle Aluminum alloy dark blue,9
237,CA85,Spinner Iron Man red and gold,13
236,CA84,Spinner The Flash,10
235,CA83,Spinner Batman black and gold,12
234,CA82,Spinner Iron Man,10
233,CA81,Spinner spider-man,10
232,CA80,Spinner Batman black,10
231,CA79,Spinner America Shield,12
230,CA78,Spinner Russia silver,14
229,CA77,Spinner russia Black,14
228,CA76,Spinner Russia rose red,15
227,CA75,Spinner Russia Glod,15
226,CA74,Spinner Triangle and round rose red,13.5
225,CA72,Spinner tetrapod dazzling,10
224,CA71,Spinner Luminous Light Blue,18
223,CA70,Spinner Luminous violet,18
222,CA69,Spinner Luminous green,7
221,CA68,Spinner Luminous Yellow,18
220,CA67,Spinner Luminous dark blue,18
219,CA66,Spinner Luminous pink,18
218,CA65,Spinner Gyro white,23
217,CA64,Spinner Gyro black,23
216,CA63,Spinner Triangle Aluminum alloy silver,9.5
215,CA62,Spinner Triangle Aluminum alloy black,9.5
214,CA61,Spinner Triangle Aluminum alloy pink,9.5
213,CA60,Spinner Triangle  Aluminum alloy gold,9.5
212,CA59,Spinner hot wheel Colorful,11
211,CA56,Spinner two-leaf dazzling,11
210,CA55,Spinner Chinese redbud dazzling,10
209,CA47,spinner quadrangle symbol plastic black,4.5
208,CA46,Spinner threeleaf plastic Yellow,2.2
207,CA45,Spinner threeleaf plastic Black,2.2
206,CA44,Spinner threeleaf plastic white,2.2
205,CA43,Spinner threeleaf plastic Green,2.2
204,CA42,Spinner Triangle Dark Blue,11
203,CA41,Spinner Triangle Gold,11
202,CA40,Spinner Triangle Silver,11
201,CA39,Spinner Triangle Black,11
200,CA38,Spinner two-lobed gold,9
199,CA37,Spinner two-lobed blue,9
198,CA36,Spinner two-lobed silver,9
197,CA35,Spinner two-lobed black,8.5
196,CA34,Spinner two-lobed pink,9
195,CA33,Spinner six-arm Gold,11.5
194,CA32,Spinner Threeleaf dazzling,10
193,CA31,Spinner water drop gold,15
192,CA30,Spinner cent Gold,12
191,CA28,Spinner Captain America,10
190,CA25,Spinner Triangle dazzling ,8.5
189,4.89706E+12,For iPhone 7 IMD Marble Case Black,8
188,4.89706E+12,For iPhone 7 IMD Marble Case Blue,8
187,4.89706E+12,For iPhone 6 IMD Marble Case Light Black,8
186,4.89706E+12,For iPhone 6 IMD Marble Case Black and White,8
185,4.89706E+12,For iPhone 6 IMD Marble Case New Black,8
184,4.89706E+12,For iPhone 6 IMD Marble Case Green and Yellow,8
183,4.89706E+12,For iPhone 6 IMD Marble Case Milk White,8
182,4.89706E+12,For iPhone 6 IMD Marble Case Black,8
181,4.89706E+12,For iPhone 6 IMD Marble Case Blue ,8
180,4.89706E+12,For iPhone 6 IMD Marble Case New Pink,
179,4.89706E+12,For iPhone 6 IMD Marble Case Light Pink,
178,4.89706E+12,For iPhone 6 IMD Marble Case Jade,8
177,4.89706E+12,For iPhone 6 IMD Marble Case Green,8
176,4.89706E+12,For iPhone 7 shining Case Green,6
175,4.89706E+12,For iPhone 7 silicone case White,20
174,4.89706E+12,For iPhone 7 silicone case Midnight Blue,20
173,4.89706E+12,For iPhone 7 silicone case Red,20
172,4.89706E+12,For iPhone7 Plus silicone Case Cocoa,22
171,4.89706E+12,For iPhone7 Plus silicone Case Red,22
170,4.89706E+12,For iPhone7 Plus silicone Case Grey,22
169,4.89706E+12,For iPhone7 Plus silicone Case Ocean Blue,22
168,4.89706E+12,For iPhone7 Plus silicone Case Pink Sand,21
167,4.89706E+12,For iPhone 7 silicone case Black,20
166,4.89706E+12,For iPhone 7 silicone case Blue,20
165,4.89706E+12,For iPhone 7 silicone case Light green,20
164,4.89706E+12,For iPhone 7 silicone case Grey,20
163,4.89706E+12,For iPhone 6 Silicone Case Gray,20
162,4.89706E+12,For iPhone 6 Silicone Case Red,20
161,4.89706E+12,For iPhone 6 silicone case Midnight Blue,20
160,4.89706E+12,For iPhone 6 Silicone Case Black,20
159,4.89706E+12,For iPhone 6 Silicone Case White,20
158,samg955f26,For Samsung SM-G955F S8 Plus Back Camera,95
157,SAMG955F23,For Samsung SM-G955F S8 Plus Sensor Flex Cable,15
156,4.89706E+12,For Huawei Honor 8 Leather Wallet Case,38.5
155,SAMG955F18,For Samsung SM-G955F S8 Plus Ear Speaker,3
154,SAMG955F17,For Samsung SM-G955F S8 Plus Camera Lens black,3
153,4.89706E+12,For Sony XZ Leather Wallet Case,38.5
152,SAMG950F30,For Samsung Galaxy SM-G950F S8 Camera Lens Violet,2
151,SAMG950F29,For Samsung SM-G950F S8 Camera Lens silver,5
150,SAMA510F01,For Samsung SM-A510F A5 (2016) Charge Connector,22
149,7P30,For iPhone 7 Plus LCD & 3D Test Flex,18
148,7P29,For iPhone 7 Plus Back Camera,280
147,7P28,For iPhone 7 Plus Front Camera w/ Sensor Flex,60
146,4.89706E+12,For Samsung S8 Genuine leather Brown,
145,4.89706E+12,For Samsung S8 Genuine leather Blue,40.86
144,4.89706E+12,For Samsung S8 Genuine leather Black,40.86
143,4.89706E+12,For Samsung S7 Edge Leather Wallet Case,40.86
142,4.89706E+12,wallet leather case for Samsung s7 edge blue,40.86
141,7P27,For iPhone 7Plus vibrator,95
140,7P26,For iPhone 7 Plus Speaker,63
139,4.89706E+12,For Samsung S7 Leather Wallet Case,40.86
138,7P25,For iPhone 7 PLUS Charge Connector gray,55
137,4.89706E+12,For Samsung A3 2017 Leather Wallet Case,38.14
136,4.89706E+12,For Samsung A5 2017 Leather Wallet Case,40.86
135,4.89706E+12,For iPhone 5/5S/SE wallet case real leather case black,
134,7P23,For iPhone 7 Plus Charge Flex Black,38.14
133,4.89706E+12,For iPhone 5/5S/SE wallet case real leather case blue,38.14
132,4.89706E+12,For iPhone 5/5S/SE wallet case real leather case red,38.14
131,7G30,For iPhone 7 LCD & 3D Test Flex,18
130,4.89706E+12,For iPhone 5/5S/SE wallet case real leather case brown,38.14
129,6P27,For iPhone 6 plus Sim Card Tray Silver,2
128,samg930f32,For Samsung S7 Touch Glass Gold,6.5
127,4.89706E+12,For iPhone 6 wallet case real leather case blue,38.14
126,4.89706E+12,For iPhone 6 wallet case real leather case red,38.14
125,4.89706E+12,For iPhone 6/6S wallet case real leather case brown,8.14
124,4.89706E+12,For iPhone 6/6S wallet case real leather case black,38.5
123,4.89706E+12,For iPhone 7 wallet case real leather case blue,31.9
122,4.89706E+12,For iPhone 7 wallet case real leather case red,31.9
121,6p68,For iPhone 6 Plus LCD Assembly White TM,115
120,4.89706E+12,Japan SuperGlass For iPhone 7 0.2mm 50 pcs box,440
119,4.89706E+12,Japan SupperGlass For iPhone 6 /6S 0.2mm 50 pcs box,440
118,TBH802,LianGuang Case For Sony Z2 White,
117,4.89706E+12,For iPhone 6/6S IMD Marble Case Red,8
116,TOL08,BEST 668 Screwdriver For Philips PH000,12
115,4.89706E+12,For iPhone 7 Plus Silicone Case White,22
114,4.89706E+12,For iPhone 7 wallet case real leather case brown,31.9
113,4.89706E+12,For iPhone 7 Leather Wallet Case ,38.5
112,ipap57,For iPad Pro 9.7 Volume Buttons Cable,6
111,4.89706E+12,For iPhone 7 Plus Leather Wallet Case ,
110,IPAP50,"For iPad Pro 9,7 Charge Connector White",11
109,4.89706E+12,Leather Case with Wallet For iPhone 7,44.94
108,HUAPLITE09,For Huawei P9 Lite Charge Connector,15
107,4.89706E+12,For Samsung S8Plus PU case black,27.6
106,HUAM9P02,For Huawei Mate 9 Pro earpiece,1
105,7GIC03,For iPhone 7/7 Plus Power Big ic,28
104,4.89706E+12,For Charging Kit Lightning ,42.1
103,7GIC02,For iPhone 7/7 Plus Audio Big ic,9
102,6SIC13,For iPhone 6S/6S Plus USB ic,16.5
101,4.89706E+12,For Samsung S8 PU case black,26.8
100,6SIC11,For iPhone 6S/6S Plus Light coil,2
99,6SIC09,For iPhone 6S/6S Plus power small ic,12
98,4.89706E+12,Magnetic lightning Cable silver,37.5
97,4.89706E+12,Magnetic Micro USB Cable gold,34
96,6SIC08,For iPhone 6S/6SPlus power Big ic,36
95,6SIC07,For iPhone 6S/6S Plus Audio Small ic,6
94,4.89706E+12,Magnetic Type C-A Cable silver,43.4
93,6SIC06,For iPhone 6S/6SPlus Audio Big ic,9
92,6SIC02,For iPhone 6S RF WLAN Bluetooth Wifi Module Ic Chip,17
91,4.89706E+12,Japan SupperGlass For iPhone 5/5S/5C 0.33mm 50 pcs box,
90,6GIC06,For iPhone 6/6 Plus Power Big IC,33
89,4.89706E+12,For Samsung S8 Plus Super Glass Gold,40.56
88,6GIC03,For iPhone 6/6 Plus Touch white ic,13
87,SM565,For Samsung Galaxy S6 edge Battery,42
86,SAMG930F04,For Samsung SM-G930F S7 Charge Flex,19
85,SAG92507,For Samsung S6 Edge Charger Flex,22
84,OPX01,For OnePlus X lcd white,510
83,LGG506,For LG G5 Battery,30
82,HUAP1001,For Huawei P10 Battery,30
80,6G21,For iPhone 6 Original Battery,25
79,6p67,For iPhone 6 Plus LCD Assembly Black TM,115
78,ipap12,For iPad Pro 12.9 LCD white original new with long flex,1280
77,LP156XW02,Laptop Screen 156XW02 V.2,260
76,5Gic01,For iPhone 5 U2 Charging IC 1608,5
74,4.89706E+12,For iPhone 7 KDS Wallet Case Red,28
73,SAMG935F35,For Samsung S7 edge Back cover rose with emie,26
72,SAMG930F36,For Samsung S7 Back cover rose with emie,23
71,IPam31,For iPad Mini Backlight IC 6676BZ,6
70,IP2ic01,For iPad 2 power supply ic,6
69,7gic04,For iPhone 7/7 Plus power small ic,18
68,7gic06,For iPhone 7/7 Plus light ic,5
67,7Gic05,For iPhone 7/7 Plus UCB IC,11
66,7Gic01,For iPhone 7/7 Plus Audio Small ic,6
65,6sic10,For iPhone 6s light ic,5
64,6p51,For iPhone 6 Plus Wifi IC,5
63,6GiC07,For iPhone 6/6 Plus Light ic,3
62,6GIC13,For iPhone 6S/6S Plus USB ic,12
61,6Gic12,For iPhone 6 backlight ic u1502,12
60,6Gic05,For iPhone 6/6 Plus Power small ic,25
59,6Gic04,For iPhone 6/6 Plus Touch black ic,25
58,6G61,For iPhone 6 Wifi IC,5
57,5s60,For iPhone 5S Wifi IC,6
56,5s25,For iPhone 5S Power Supply IC,10
55,5G72,For iPhone 5 Trackpad Controller touchscreen Touch IC,6
54,5c50,For iPhone 5C Wifi IC,6
53,4g43,For iPhone 4 Power Supply IC,6
52,SAMG950F01,For Samsung SM-G950F S8 Battery,36
51,SAMA520F01,For Samsung SM-A520 A5 2017 Battery,40
50,SAMA320F01,For Samsung SM-A320 A3 2017 Battery,30
49,SAMG955F01,For Samsung SM-G955F S8 Plus Battery,42
48,4.89706E+12,For iPhone 7 Shining Case silver,6
47,4.89706E+12,For iPhone 7 Shining Case Red,6
46,4.89706E+12,For iPhone 6 Shining Case Pink,6
45,4.89706E+12,For iPhone 6 Shining Case Green,
44,4.89706E+12,For iPhone 6 Shining Case Gold,6
43,ap99,For iPad 2 Audio Jack Flex (WIFI),4
42,4.89706E+12,For iPhone 6 Shining Case Red,6
41,4.89706E+12,For iPhone 7 silicone case Pink,20
40,4.89706E+12,For iPhone 6 silicone case green,20
39,4.89706E+12,For iPhone 6 silicone case Pink,20
38,4.89706E+12,For iPhone 6 silicone case blue,20
36,4.89706E+12,For iPhone7 Plus Silicone Case Light Green,22
35,4.89706E+12,For iPhone7 Plus Silicone Case Midnight Blue,21
34,4.89706E+12,For iPhone7 Plus Silicone Case Black,21
33,4.89706E+12,For S8 Plus Breaking Proof Case Black,5
32,4.89706E+12,For S8 Breaking Proof Case Pink,4.5
31,4.89706E+12,For S8 Breaking Proof Case Gold,4.5
30,4.89706E+12,For iPhone 6 Shining Case Silver,6
29,4.89706E+12,Genuine leather wallet case for Samsung s7 blue,40.86
28,4.89706E+12,For iPhone 7 Shining Case Gold,6
27,4.89706E+12,Genuine leather wallet case for iPhone7 Plus brown,40.86
26,4.89706E+12,Genuine leather wallet case for iPhone7 Plus blue,40.86
